,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlpclassifier__activation,param_mlpclassifier__alpha,param_mlpclassifier__learning_rate,param_mlpclassifier__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
119,2.413721442222595,0.17461830627546165,0.0023646831512451174,0.001112367741158764,relu,1e-05,adaptive,adam,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 1e-05, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'adam'}",0.8643048128342246,0.8845811051693404,0.8692067736185383,0.8995098039215687,0.8669786096256684,0.8616310160427807,0.8968360071301248,0.8293226381461676,0.8665329768270944,0.8215778474399165,0.8660481590755424,0.024022997107046352,39
120,0.46304781436920167,0.09944735750658824,0.002046537399291992,0.00017239106910581754,relu,0.0001,constant,lbfgs,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__solver': 'lbfgs'}",0.8594028520499108,0.8598484848484849,0.8547237076648841,0.9151069518716577,0.8444741532976827,0.8344474153297683,0.8972816399286987,0.8346702317290553,0.8540552584670231,0.8268771458426631,0.858088784102983,0.026620359202806313,92
121,9.171166801452637,0.5231168854102833,0.002820324897766113,0.0017856468346404803,relu,0.0001,constant,sgd,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__solver': 'sgd'}",0.8868092691622103,0.8696524064171123,0.8790106951871658,0.8718805704099821,0.8616310160427807,0.8540552584670231,0.8790106951871658,0.804144385026738,0.8689839572192513,0.8166517390655321,0.8591829992184963,0.02605153561457638,86
122,2.459606957435608,0.13683862913208544,0.0022258520126342773,0.0004060816104894551,relu,0.0001,constant,adam,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__solver': 'adam'}",0.8819073083778965,0.8821301247771836,0.8692067736185383,0.8919340463458111,0.8618538324420677,0.8616310160427807,0.8992869875222816,0.8268716577540107,0.8640819964349375,0.8215778474399165,0.8660481590755424,0.024183453343785064,39
123,0.47262117862701414,0.08938951932034485,0.002513575553894043,0.001132087099653217,relu,0.0001,adaptive,lbfgs,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'lbfgs'}",0.8594028520499108,0.8598484848484849,0.8547237076648841,0.9151069518716577,0.8444741532976827,0.8344474153297683,0.8972816399286987,0.8346702317290553,0.8540552584670231,0.8268771458426631,0.858088784102983,0.026620359202806313,92
124,9.582881331443787,0.6091367366248807,0.0021975040435791016,0.0003084233828530189,relu,0.0001,adaptive,sgd,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'sgd'}",0.8868092691622103,0.8696524064171123,0.8865864527629234,0.8718805704099821,0.8616310160427807,0.8540552584670231,0.8790106951871658,0.804144385026738,0.8689839572192513,0.8166517390655321,0.8599405749760718,0.02671871555151245,74
125,2.4733770847320558,0.16922043801596856,0.003199481964111328,0.002518865977852615,relu,0.0001,adaptive,adam,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'adam'}",0.8819073083778965,0.8821301247771836,0.8692067736185383,0.8919340463458111,0.8618538324420677,0.8616310160427807,0.8992869875222816,0.8268716577540107,0.8640819964349375,0.8215778474399165,0.8660481590755424,0.024183453343785064,39
126,0.4176631927490234,0.04308825071574054,0.00278017520904541,0.001794606933810734,relu,0.001,constant,lbfgs,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.001, 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__solver': 'lbfgs'}",0.8643048128342246,0.857397504456328,0.8520499108734403,0.9050802139037433,0.8344474153297683,0.8342245989304813,0.9021836007130125,0.8446969696969697,0.8464795008912656,0.8217644424540976,0.8562628970083331,0.026375710716123484,97
127,9.210195708274842,0.573402022107826,0.002133297920227051,0.00031020302323921095,relu,0.001,constant,sgd,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.001, 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__solver': 'sgd'}",0.8868092691622103,0.8721033868092691,0.8790106951871658,0.8718805704099821,0.8616310160427807,0.8540552584670231,0.8790106951871658,0.804144385026738,0.8689839572192513,0.8166517390655321,0.8594280972577119,0.02616018401443787,82
128,2.6028753519058228,0.2813676621328932,0.0026296138763427734,0.0008171343596069225,relu,0.001,constant,adam,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.001, 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__solver': 'adam'}",0.8667557932263814,0.874777183600713,0.8692067736185383,0.8995098039215687,0.8718805704099821,0.8616310160427807,0.9044117647058824,0.8293226381461676,0.8665329768270944,0.8240409016271085,0.8668069422126216,0.02416505875024003,35
129,0.4226747989654541,0.02852875455777588,0.0025812625885009766,0.0017580558881855211,relu,0.001,adaptive,lbfgs,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.001, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'lbfgs'}",0.8643048128342246,0.857397504456328,0.8520499108734403,0.9050802139037433,0.8344474153297683,0.8342245989304813,0.9021836007130125,0.8446969696969697,0.8464795008912656,0.8217644424540976,0.8562628970083331,0.026375710716123484,97
130,9.763983392715454,0.7068666453330927,0.0036141395568847655,0.00179489510293878,relu,0.001,adaptive,sgd,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.001, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'sgd'}",0.8868092691622103,0.8696524064171123,0.8865864527629234,0.8718805704099821,0.8616310160427807,0.8540552584670231,0.8790106951871658,0.804144385026738,0.8689839572192513,0.8166517390655321,0.8599405749760718,0.02671871555151245,74
131,2.6439486503601075,0.2846450662526442,0.002336716651916504,0.001167241640617255,relu,0.001,adaptive,adam,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.001, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'adam'}",0.8667557932263814,0.874777183600713,0.8692067736185383,0.8995098039215687,0.8718805704099821,0.8616310160427807,0.9044117647058824,0.8293226381461676,0.8665329768270944,0.8240409016271085,0.8668069422126216,0.02416505875024003,35
132,0.7916925430297852,0.16526834246972086,0.0022523880004882814,0.0004719484758713509,relu,0.01,constant,lbfgs,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.01, 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__solver': 'lbfgs'}",0.8545008912655971,0.8625222816399287,0.8622994652406417,0.9075311942959001,0.8542780748663101,0.839126559714795,0.9021836007130125,0.8319964349376114,0.8493761140819964,0.829153605015674,0.8592968221771468,0.0252836375548448,84
133,9.110496473312377,0.6785732518538828,0.002029109001159668,0.0002511035759886359,relu,0.01,constant,sgd,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.01, 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__solver': 'sgd'}",0.8868092691622103,0.8721033868092691,0.8790106951871658,0.8667557932263814,0.8616310160427807,0.8540552584670231,0.8790106951871658,0.804144385026738,0.8689839572192513,0.8166517390655321,0.8589156195393517,0.025960656738949414,89
134,2.2721155643463136,0.07539637327995032,0.005003166198730469,0.006003805662971248,relu,0.01,constant,adam,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.01, 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__solver': 'adam'}",0.8667557932263814,0.8821301247771836,0.874108734402852,0.8870320855614974,0.8643048128342246,0.8616310160427807,0.8968360071301248,0.8344474153297683,0.8665329768270944,0.8240409016271085,0.8657819867759015,0.021207578041263407,45
135,0.7883096694946289,0.14007357532561182,0.0026714324951171873,0.0018817894923475551,relu,0.01,adaptive,lbfgs,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.01, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'lbfgs'}",0.8545008912655971,0.8625222816399287,0.8622994652406417,0.9075311942959001,0.8542780748663101,0.839126559714795,0.9021836007130125,0.8319964349376114,0.8493761140819964,0.829153605015674,0.8592968221771468,0.0252836375548448,84
136,9.296475148200988,0.7457515176078338,0.0019329071044921875,2.2828451335540338e-05,relu,0.01,adaptive,sgd,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.01, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'sgd'}",0.8868092691622103,0.8696524064171123,0.8865864527629234,0.8667557932263814,0.8616310160427807,0.8540552584670231,0.8790106951871658,0.804144385026738,0.8689839572192513,0.8166517390655321,0.8594280972577119,0.026533290376328622,82
137,2.5423452377319338,0.18468154445016713,0.002974987030029297,0.0013315648358072916,relu,0.01,adaptive,adam,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.01, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'adam'}",0.8667557932263814,0.8821301247771836,0.874108734402852,0.8870320855614974,0.8643048128342246,0.8616310160427807,0.8968360071301248,0.8344474153297683,0.8665329768270944,0.8240409016271085,0.8657819867759015,0.021207578041263407,45
