,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__max_depth,param_randomforestclassifier__max_features,param_randomforestclassifier__min_samples_leaf,param_randomforestclassifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
161,0.00940532684326172,0.00010624220808199378,0.002177786827087402,0.0017878861186018153,5,5,20,1,"{'randomforestclassifier__max_depth': 5, 'randomforestclassifier__max_features': 5, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 1}",0.732620320855615,0.7103386809269162,0.7254901960784313,0.7181372549019608,0.6579768270944741,0.7361853832442067,0.7179144385026738,0.7330659536541889,0.6419340463458111,0.6975294820122406,0.7071192583616519,0.030838640086312295,366
162,0.017573094367980956,0.0013805813607363348,0.001772761344909668,2.3588563585599025e-05,5,5,20,5,"{'randomforestclassifier__max_depth': 5, 'randomforestclassifier__max_features': 5, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 5}",0.7756238859180036,0.7225935828877006,0.7277183600713013,0.7379679144385027,0.6798128342245989,0.7553475935828877,0.7174688057040998,0.7352941176470589,0.6365864527629234,0.6642036124794746,0.7152617159716551,0.04053946644972069,333
163,0.028455519676208497,0.003547787099454768,0.002034449577331543,4.1921071711114905e-05,5,5,20,10,"{'randomforestclassifier__max_depth': 5, 'randomforestclassifier__max_features': 5, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 10}",0.7629233511586453,0.7477718360071302,0.7223707664884136,0.7479946524064172,0.6720142602495544,0.7250445632798574,0.7123440285204992,0.7049910873440285,0.6568627450980392,0.6568144499178982,0.7109131740470483,0.036287729165967536,346
164,0.11233336925506592,0.014252948761724143,0.003787851333618164,0.0002557372458296847,5,5,20,50,"{'randomforestclassifier__max_depth': 5, 'randomforestclassifier__max_features': 5, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 50}",0.7477718360071302,0.7780748663101604,0.7375222816399287,0.7553475935828877,0.6695632798573975,0.7477718360071302,0.7299465240641712,0.7250445632798574,0.7274955436720143,0.6719659650694134,0.7290504289490091,0.032686870937357934,294
165,0.2109619379043579,0.01281930514176846,0.007578110694885254,0.004924458769358406,5,5,20,100,"{'randomforestclassifier__max_depth': 5, 'randomforestclassifier__max_features': 5, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 100}",0.750222816399287,0.7629233511586453,0.7223707664884136,0.7250445632798574,0.6619875222816399,0.7250445632798574,0.7072192513368984,0.732620320855615,0.697192513368984,0.66931631586804,0.7153941984317239,0.030622376272205147,332
166,1.104771113395691,0.10561639417178424,0.025635313987731934,0.008159312549962662,5,5,20,500,"{'randomforestclassifier__max_depth': 5, 'randomforestclassifier__max_features': 5, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 500}",0.750222816399287,0.7553475935828877,0.7299465240641712,0.7174688057040998,0.6720142602495544,0.7174688057040998,0.7399732620320856,0.7250445632798574,0.697192513368984,0.6946932377966861,0.7199372382181713,0.024823784032260574,326
167,2.1905678510665894,0.20124108348760295,0.05237710475921631,0.013448834364726795,5,5,20,1000,"{'randomforestclassifier__max_depth': 5, 'randomforestclassifier__max_features': 5, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 1000}",0.7426470588235294,0.7477718360071302,0.7223707664884136,0.7174688057040998,0.6720142602495544,0.7174688057040998,0.7399732620320856,0.7401960784313726,0.6896167557932265,0.6971562919838782,0.718668392121739,0.024164617315568886,331
168,0.009547090530395508,0.001454418263783809,0.0020729541778564454,0.0011235850879359615,10,1,1,1,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 1}",0.6276737967914439,0.7159090909090908,0.6635472370766489,0.6951871657754011,0.6989750445632799,0.6753565062388592,0.7433155080213903,0.6862745098039216,0.7212566844919786,0.7130541871921182,0.6940549730864132,0.03126970701113249,383
169,0.013833832740783692,0.00024392367130553544,0.002019834518432617,9.074749832880464e-05,10,1,1,5,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 5}",0.7203654188948307,0.7528966131907309,0.7330659536541889,0.7098930481283422,0.6974153297682709,0.7377450980392157,0.7780748663101604,0.71524064171123,0.7123440285204992,0.712867592177937,0.7269908590395405,0.022795288489308035,298
170,0.022407341003417968,0.005610889303831018,0.0022151947021484377,0.00011863478508096873,10,1,1,10,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 10}",0.7401960784313726,0.750222816399287,0.7602495543672014,0.7277183600713013,0.6974153297682709,0.732620320855615,0.7778520499108734,0.7025401069518716,0.7098930481283422,0.704918644573817,0.7303626309457952,0.02564703462900916,280
171,0.0706151008605957,0.0076106546837947705,0.00440986156463623,0.000703033463933942,10,1,1,50,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 50}",0.7602495543672014,0.7805258467023173,0.732397504456328,0.7426470588235294,0.714795008912656,0.7123440285204992,0.7121212121212122,0.7377450980392157,0.6947415329768271,0.6971562919838782,0.7284723136903664,0.026181455135024866,295
172,0.12913048267364502,0.0037539786839912224,0.006662631034851074,0.0001439283595076577,10,1,1,100,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 100}",0.7526737967914439,0.7805258467023173,0.7450980392156863,0.7350713012477719,0.6996434937611409,0.7223707664884136,0.7348484848484849,0.7301693404634582,0.6744652406417113,0.6971562919838782,0.7272022602144307,0.028997302393681878,297
173,0.6636218309402466,0.09000653817185363,0.029283642768859863,0.0039062463536521396,10,1,1,500,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 500}",0.7477718360071302,0.7653743315508021,0.714795008912656,0.7426470588235294,0.6945187165775402,0.7072192513368984,0.7172459893048129,0.7401960784313726,0.6896167557932265,0.6996193461710704,0.7219004372909039,0.024291133165584847,316
174,1.4327082872390746,0.17801747911563232,0.06570470333099365,0.011674102761535972,10,1,1,1000,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 1000}",0.7553475935828877,0.7653743315508021,0.714795008912656,0.7426470588235294,0.7020944741532977,0.7072192513368984,0.732397504456328,0.7401960784313726,0.6896167557932265,0.7071951037468279,0.7256883160787826,0.023785155313362037,300
175,0.009638524055480957,0.001054320726550416,0.0017620086669921874,0.00010940889096612478,10,1,5,1,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__n_estimators': 1}",0.7288324420677361,0.731951871657754,0.7357397504456328,0.7188057040998217,0.6700089126559714,0.7181372549019608,0.7203654188948307,0.6709001782531194,0.7408645276292335,0.6783848335572473,0.7113990894163308,0.026097746987125827,345
176,0.013338017463684081,0.00039999051008423936,0.001918792724609375,4.784663501769388e-05,10,1,5,5,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__n_estimators': 5}",0.7401960784313726,0.7377450980392157,0.7277183600713013,0.7430926916221035,0.697192513368984,0.7375222816399287,0.7299465240641712,0.7250445632798574,0.7020944741532977,0.6721525600835946,0.7212705144753826,0.022047792699014825,323
177,0.01886157989501953,0.0005030833235779783,0.0023810625076293944,0.00037344835447899544,10,1,5,10,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__n_estimators': 10}",0.7629233511586453,0.7426470588235294,0.7150178253119429,0.7528966131907309,0.6720142602495544,0.7199197860962567,0.7348484848484849,0.714795008912656,0.7096702317290553,0.6871174802209286,0.7211850100541785,0.02680753884924525,324
178,0.06499226093292236,0.0028218863540106875,0.004116964340209961,0.00013159141067448654,10,1,5,50,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__n_estimators': 50}",0.7375222816399287,0.7426470588235294,0.6844919786096257,0.7199197860962567,0.6996434937611409,0.7174688057040998,0.7123440285204992,0.7098930481283422,0.6820409982174689,0.6719659650694134,0.7077937444570305,0.022182271964428114,364
179,0.13210113048553468,0.023928827412714206,0.006639671325683594,0.000606646906419329,10,1,5,100,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__n_estimators': 100}",0.7299465240641712,0.750222816399287,0.6920677361853833,0.7274955436720143,0.6769162210338682,0.6947415329768271,0.6996434937611409,0.7098930481283422,0.6668894830659537,0.6770786684579788,0.7024895067744967,0.025409211868734214,378
180,0.6166869163513183,0.0645011941928369,0.03398528099060059,0.01770813846010997,10,1,5,500,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__n_estimators': 500}",0.7401960784313726,0.7426470588235294,0.6996434937611409,0.7123440285204992,0.6693404634581106,0.6947415329768271,0.6996434937611409,0.7047682709447416,0.6466131907308378,0.682004776832363,0.6991942388240563,0.02782985374618113,381
181,1.2559993267059326,0.17865293744045685,0.05449082851409912,0.00733803795535176,10,1,5,1000,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__n_estimators': 1000}",0.7426470588235294,0.7426470588235294,0.6996434937611409,0.7199197860962567,0.6693404634581106,0.697192513368984,0.6945187165775402,0.7123440285204992,0.6466131907308378,0.6844678310195551,0.7009334141179984,0.02871839820682093,379
182,0.00906355381011963,0.0011463055200036307,0.0015814542770385743,2.755183297094224e-05,10,1,10,1,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 10, 'randomforestclassifier__n_estimators': 1}",0.5162655971479501,0.5635026737967914,0.5483511586452763,0.588680926916221,0.6040552584670231,0.6492869875222816,0.7281639928698752,0.7107843137254901,0.6798128342245989,0.7058516196447231,0.6294755362960232,0.07153365379662918,506
183,0.01292402744293213,0.0004881624459345327,0.00237274169921875,0.0014754698725774765,10,1,10,5,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 10, 'randomforestclassifier__n_estimators': 5}",0.6947415329768271,0.6896167557932265,0.7023172905525846,0.7098930481283422,0.6720142602495544,0.714795008912656,0.7123440285204992,0.7176916221033869,0.6287878787878788,0.639199880579191,0.6881401306604147,0.030112163065660683,403
184,0.019908332824707033,0.0033321479527409076,0.0021681785583496094,8.103769994456517e-05,10,1,10,10,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 10, 'randomforestclassifier__n_estimators': 10}",0.6871657754010695,0.697192513368984,0.7023172905525846,0.7123440285204992,0.6417112299465241,0.7072192513368984,0.6818181818181819,0.6947415329768271,0.6490641711229946,0.6642036124794746,0.6837777587524039,0.023200218494352585,420
185,0.0695692777633667,0.009312826936224285,0.005220603942871094,0.0020790204700810526,10,1,10,50,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 10, 'randomforestclassifier__n_estimators': 50}",0.7299465240641712,0.7199197860962567,0.6920677361853833,0.6947415329768271,0.6644385026737968,0.7047682709447416,0.6869429590017826,0.6947415329768271,0.6314616755793226,0.6717793700552321,0.6890807890554342,0.02677923253867874,402
186,0.1371795654296875,0.017164291328832543,0.0069768428802490234,0.0016538299277637002,10,1,10,100,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 10, 'randomforestclassifier__n_estimators': 100}",0.714795008912656,0.7199197860962567,0.6769162210338682,0.697192513368984,0.6466131907308378,0.697192513368984,0.6869429590017826,0.7023172905525846,0.6390374331550802,0.6793551276309897,0.6860282043852023,0.025260358517019275,412
187,0.6255320072174072,0.05747002428152887,0.03045356273651123,0.008556694725571029,10,1,10,500,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 10, 'randomforestclassifier__n_estimators': 500}",0.6996434937611409,0.7199197860962567,0.6769162210338682,0.697192513368984,0.6541889483065954,0.697192513368984,0.6844919786096257,0.6896167557932265,0.6314616755793226,0.6793551276309897,0.6829979013548994,0.023718161437282354,422
188,1.1688079118728638,0.1263360455043043,0.05103514194488525,0.0049800794780741125,10,1,10,1000,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 10, 'randomforestclassifier__n_estimators': 1000}",0.714795008912656,0.7123440285204992,0.6769162210338682,0.697192513368984,0.6541889483065954,0.697192513368984,0.6844919786096257,0.697192513368984,0.6314616755793226,0.6793551276309897,0.6845130528700509,0.02447893515640774,419
189,0.011162567138671874,0.0031649273914538486,0.0016585588455200195,9.230576279240443e-05,10,1,20,1,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 1}",0.6372549019607843,0.6700089126559714,0.6196524064171123,0.6194295900178253,0.6374777183600713,0.7408645276292335,0.6974153297682709,0.7009803921568627,0.7107843137254901,0.748469920883714,0.6782338013575335,0.04593287171042734,435
190,0.015163779258728027,0.002932637808863279,0.003775501251220703,0.0031220273451575626,10,1,20,5,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 5}",0.6517379679144385,0.7098930481283422,0.6720142602495544,0.6593137254901961,0.6216577540106951,0.7252673796791445,0.6693404634581106,0.6744652406417113,0.6290106951871658,0.6642036124794746,0.6676904147238834,0.030191753102949758,450
191,0.023041200637817384,0.005848401461526735,0.003751826286315918,0.002585660898039237,10,1,20,10,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 10}",0.6844919786096257,0.6896167557932265,0.6769162210338682,0.6896167557932265,0.624108734402852,0.7047682709447416,0.6818181818181819,0.6844919786096257,0.6163101604278075,0.6590909090909091,0.6711229946524064,0.027714634273385205,445
192,0.062410497665405275,0.009040423524459053,0.003938865661621094,0.00011039968636725001,10,1,20,50,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 50}",0.6920677361853833,0.697192513368984,0.6642156862745098,0.6896167557932265,0.6314616755793226,0.6744652406417113,0.6818181818181819,0.6617647058823529,0.6163101604278075,0.6212121212121212,0.66301247771836,0.02851652991542613,465
193,0.11992621421813965,0.015573933720068288,0.006511878967285156,0.0011563810937003877,10,1,20,100,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 100}",0.6844919786096257,0.6744652406417113,0.6566399286987522,0.6920677361853833,0.6314616755793226,0.6820409982174689,0.6818181818181819,0.6617647058823529,0.6163101604278075,0.6287878787878788,0.6609848484848485,0.025497878580637883,469
194,0.6068625688552857,0.08312634437697344,0.03185915946960449,0.010635702489236527,10,1,20,500,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 500}",0.6769162210338682,0.6744652406417113,0.6617647058823529,0.697192513368984,0.6314616755793226,0.6744652406417113,0.6742424242424243,0.6593137254901961,0.6238859180035651,0.6287878787878788,0.6602495543672015,0.023209042165053893,474
195,1.0382581233978272,0.019414449972131598,0.046877074241638186,0.0017817626328287413,10,1,20,1000,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 1, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 1000}",0.6769162210338682,0.6668894830659537,0.6617647058823529,0.697192513368984,0.6314616755793226,0.6820409982174689,0.6818181818181819,0.6617647058823529,0.6238859180035651,0.6287878787878788,0.661252228163993,0.02400448339718888,468
196,0.013519573211669921,0.005259133964377921,0.0030364036560058595,0.003137593632044553,10,2,1,1,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 1}",0.696301247771836,0.731283422459893,0.6508467023172906,0.7843137254901961,0.6836007130124777,0.7586898395721926,0.7662655971479502,0.7484402852049911,0.6639928698752229,0.7340647857889238,0.7217799188640973,0.043222081324475844,317
197,0.020289230346679687,0.004830697116856385,0.001991724967956543,7.911556552936018e-05,10,2,1,5,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 5}",0.7807486631016043,0.768270944741533,0.7580213903743316,0.7811942959001783,0.7127896613190732,0.7807486631016043,0.7430926916221035,0.7404188948306596,0.71524064171123,0.7251828631138977,0.7505708709816216,0.025704429408570855,227
198,0.02961444854736328,0.005606819411238072,0.003683018684387207,0.0021593907947661437,10,2,1,10,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 10}",0.8159536541889483,0.7883244206773619,0.7704991087344029,0.7731729055258467,0.7379679144385027,0.7782976827094474,0.767825311942959,0.7528966131907309,0.7704991087344029,0.7780265711300194,0.7733463291272622,0.019500502775816123,180
199,0.11154954433441162,0.012085622572360843,0.006786823272705078,0.0033848892371591416,10,2,1,50,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 50}",0.8008021390374331,0.8135026737967914,0.7905525846702317,0.80325311942959,0.7602495543672014,0.7805258467023173,0.8005793226381461,0.768048128342246,0.7274955436720143,0.7350350798626661,0.7780043992518637,0.028111693072647645,170
200,0.21011881828308104,0.020578888439154567,0.010177326202392579,0.004252097168792157,10,2,1,100,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 100}",0.785650623885918,0.8335561497326203,0.7905525846702317,0.7956773618538324,0.7602495543672014,0.7553475935828877,0.8005793226381461,0.7604723707664884,0.7426470588235294,0.7501865950141813,0.7774919215335035,0.02698362886347324,171
201,0.9434444427490234,0.10216905939388707,0.028394031524658202,0.003361258470418882,10,2,1,500,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 500}",0.8008021390374331,0.8335561497326203,0.7905525846702317,0.7756238859180036,0.7375222816399287,0.7577985739750446,0.7956773618538324,0.785650623885918,0.7653743315508021,0.7552992984027467,0.7797857230666562,0.026134349754590395,159
202,1.9176745891571045,0.35856427715174866,0.059853529930114745,0.013827773843193525,10,2,1,1000,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 1000}",0.7932263814616756,0.841131907308378,0.7829768270944741,0.7831996434937611,0.7450980392156863,0.7577985739750446,0.7956773618538324,0.7932263814616756,0.7577985739750446,0.7552992984027467,0.7805432988242319,0.026763762332636512,146
203,0.009757637977600098,0.001799342006628012,0.001621842384338379,6.39644878629278e-05,10,2,5,1,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__n_estimators': 1}",0.7188057040998217,0.7270499108734403,0.7660427807486632,0.7232620320855615,0.7736185383244207,0.713680926916221,0.7259358288770053,0.7232620320855615,0.642602495543672,0.7460068666965218,0.7260267116250889,0.03383190451955864,299
204,0.01624588966369629,0.002215471842304609,0.001853609085083008,3.4390043295566725e-05,10,2,5,5,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__n_estimators': 5}",0.7807486631016043,0.7883244206773619,0.7604723707664884,0.7582442067736186,0.7025401069518716,0.7531194295900179,0.7277183600713013,0.7477718360071302,0.7375222816399287,0.7276459173010897,0.7484107592880413,0.024465545339852974,229
205,0.025250887870788573,0.0033469654081837888,0.002897834777832031,0.0014027505656885643,10,2,5,10,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__n_estimators': 10}",0.7932263814616756,0.8337789661319073,0.7604723707664884,0.7453208556149733,0.7604723707664884,0.7301693404634582,0.7199197860962567,0.7729500891265597,0.7023172905525846,0.7123078071353933,0.7530935258115785,0.03814720801356978,217
206,0.10440106391906738,0.012636929712644986,0.006337189674377441,0.005604811005447293,10,2,5,50,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__n_estimators': 50}",0.7807486631016043,0.8311051693404634,0.7375222816399287,0.7629233511586453,0.697192513368984,0.7453208556149733,0.7754010695187166,0.7780748663101604,0.7375222816399287,0.7426108374384237,0.7588421889131828,0.033939096710848916,198
207,0.18662080764770508,0.022062962800212544,0.008552336692810058,0.0034858160498578133,10,2,5,100,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__n_estimators': 100}",0.7704991087344029,0.8184046345811051,0.7375222816399287,0.7553475935828877,0.7199197860962567,0.732620320855615,0.7905525846702317,0.7780748663101604,0.7426470588235294,0.7249962680997164,0.7570584503393835,0.030173358450887245,200
208,0.9109232425689697,0.12021853002451818,0.03229081630706787,0.010440750986713071,10,2,5,500,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__n_estimators': 500}",0.7932263814616756,0.8108288770053476,0.7754010695187166,0.7577985739750446,0.7174688057040998,0.7426470588235294,0.7729500891265597,0.7704991087344029,0.7401960784313726,0.7249962680997164,0.7606012310880466,0.02816276140237047,197
209,1.8253498554229737,0.2410578512970892,0.05738611221313476,0.008324981161542112,10,2,5,1000,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__n_estimators': 1000}",0.785650623885918,0.80325311942959,0.7754010695187166,0.750222816399287,0.7250445632798574,0.7426470588235294,0.7729500891265597,0.7704991087344029,0.7250445632798574,0.732572025675474,0.7583285038153191,0.025707496301411604,199
210,0.009691286087036132,0.0008165545409651736,0.001743483543395996,9.004543264814246e-05,10,2,10,1,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 10, 'randomforestclassifier__n_estimators': 1}",0.695855614973262,0.7172459893048129,0.7867647058823529,0.7192513368983957,0.6682263814616756,0.7254901960784313,0.7584670231729056,0.6905080213903744,0.7390819964349375,0.7033885654575309,0.7204279831054679,0.03278260438856016,325
211,0.01584615707397461,0.0006156116394416299,0.0024541378021240234,0.001224450845052761,10,2,10,5,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 10, 'randomforestclassifier__n_estimators': 5}",0.7580213903743316,0.768048128342246,0.7301693404634582,0.7909982174688057,0.7049910873440285,0.7225935828877006,0.7426470588235294,0.6722370766488414,0.6746880570409982,0.6746156142707866,0.7239009553664727,0.0398564066357475,311
212,0.023889756202697753,0.0018173201028390648,0.0023150920867919924,0.00022215164114420315,10,2,10,10,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 10, 'randomforestclassifier__n_estimators': 10}",0.7807486631016043,0.7807486631016043,0.7426470588235294,0.8010249554367201,0.6922905525846702,0.7223707664884136,0.7651515151515151,0.732620320855615,0.6896167557932265,0.7475369458128078,0.7454756197149706,0.03552668230715184,243
213,0.08592689037322998,0.0036620272613082537,0.00475926399230957,0.001163516399801282,10,2,10,50,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 10, 'randomforestclassifier__n_estimators': 50}",0.768048128342246,0.80325311942959,0.7299465240641712,0.768048128342246,0.7023172905525846,0.7274955436720143,0.7702762923351159,0.7477718360071302,0.7123440285204992,0.7249962680997164,0.7454497159365314,0.029869379850164503,244
214,0.16185293197631836,0.005424903429436047,0.006888175010681152,0.0011645347861044748,10,2,10,100,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 10, 'randomforestclassifier__n_estimators': 100}",0.7553475935828877,0.80325311942959,0.714795008912656,0.750222816399287,0.7098930481283422,0.7250445632798574,0.7627005347593583,0.7477718360071302,0.6820409982174689,0.7401477832512315,0.7391217301967808,0.031675963754912786,256
215,0.8405487060546875,0.09089424332799223,0.0282238245010376,0.006054899929685279,10,2,10,500,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 10, 'randomforestclassifier__n_estimators': 500}",0.7629233511586453,0.7805258467023173,0.7450980392156863,0.7401960784313726,0.6947415329768271,0.7350713012477719,0.7450980392156863,0.7477718360071302,0.6896167557932265,0.7198835647111509,0.7360926345459814,0.02672701310460956,265
216,1.8355953454971314,0.23227684567099569,0.06224074363708496,0.008901921421608077,10,2,10,1000,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 10, 'randomforestclassifier__n_estimators': 1000}",0.7629233511586453,0.7805258467023173,0.7375222816399287,0.7401960784313726,0.7023172905525846,0.7350713012477719,0.7526737967914439,0.7553475935828877,0.697192513368984,0.7198835647111509,0.7383653618187087,0.024949720822983034,258
217,0.009050440788269044,0.0010857907625096293,0.0024546146392822265,0.0019476506338881123,10,2,20,1,"{'randomforestclassifier__max_depth': 10, 'randomforestclassifier__max_features': 2, 'randomforestclassifier__min_samples_leaf': 20, 'randomforestclassifier__n_estimators': 1}",0.7232620320855615,0.7029857397504456,0.6655525846702317,0.7720588235294117,0.6419340463458111,0.7569073083778965,0.7428698752228164,0.7107843137254901,0.6773618538324421,0.6935363487087625,0.708725292624887,0.039097719537983265,355
